source,target
493240,83705
493240,82801
493240,38236
493240,197521
493240,5978452
493240,9531985
493240,2176652
493240,8825876
493240,8768921
493240,901061
493240,449827
493240,8762949
493240,1225250
493315,549496
493315,645019
493315,449827
493315,8767031
493315,9532584
860611,645019
860611,45567
1116115,731
1116115,534
1116115,2323548
1116115,5978452
1116115,82801
1116115,45567
1116115,8488287
1116115,8766445
1116115,8762949
1116115,1462053
861369,645019
2346536,2666501
2346536,8851074
2346536,232840
2346536,8790920
2346536,4635745
2346536,64091
2346536,44091
2346536,9534627
2346536,9534632
2346536,2445040
2346536,2444920
2346536,9534645
2346536,2444915
2346536,160184
2346536,2278640
2346536,9095463
2346536,2445155
2346536,2445159
2346536,5402460
2346536,1022173
2346536,18501
2346536,414312
2346536,2445221
2346536,2445267
2346536,9534679
2346536,2445283
2346536,8766445
2346536,523735
2346536,449827
2346536,250945
2346536,1612418
2346536,1161072
862182,449827
862182,45567
862182,8799529
862182,5938419
862182,8940657
862182,7237329
862182,783092
862182,1462053
862182,116563
862182,187766
148287,645019
148287,8762949
148287,202986
148287,1069553
148287,2130353
148287,9029720
148287,707639
2452098,9535750
2452098,645019
2452098,45567
863924,3392981
863924,449827
863924,45567
863924,645019
863924,2455072
94625,2957248
94625,3377437
94625,134392
94625,1031853
94625,1313055
94625,9537073
94625,194869
94625,8299316
94625,2657305
94625,82801
94625,1223267
94625,415825
94625,187766
94625,4075607
94625,980458
94625,1155131
94625,1174523
94625,8762949
94625,2458036
94625,2458043
94625,5978452
94625,1852009
94625,1721978
94625,9537107
26708,597798
26708,45439
26708,86041
26708,25189
26708,8879235
26708,8762949
26708,299822
26708,645019
26708,215965
100969,9537480
100969,9251424
100969,78576
100969,392278
100969,32370
100969,8881117
100969,9537511
100969,9537544
100969,9537551
100969,15666
100969,2257041
100969,698103
100969,8832132
100969,9537596
100969,714884
100969,2335476
100969,9537640
100969,5058009
100969,9537653
100969,2459891
100969,21248
100969,709765
100969,9537727
100969,1119551
100969,9537775
100969,9537792
100969,116079
100969,898679
100969,2459880
100969,278791
100969,9537879
100969,783092
100969,9537890
100969,9537946
100969,2123320
100969,9537959
100969,14948
100969,8832078
100969,549496
100969,8767431
100969,193998
100969,3092908
100969,8766759
100969,9537985
100969,5058696
100969,645019
100969,3298189
100969,81692
100969,9538038
100969,421933
100969,6816831
100969,1551983
100969,2459862
100969,9538089
100969,277851
100969,1551976
100969,393905
100969,2364770
495947,45567
495947,645019
495947,3046528
495947,8984057
495947,2498649
495947,8946461
495947,920003
495947,46406
495947,500429
495947,733209
495947,3848907
495947,1629224
495947,116563
495947,783092
495947,7237329
495947,187766
495947,1462053
865965,9539807
865965,9539809
865965,949844
865965,1523932
865965,449827
865965,197521
865965,645019
2466267,467813
2466267,45567
1439334,738059
1439334,238033
1439334,79435
1439334,9540332
1439334,2466299
1439334,9123001
1439334,238233
1439334,102272
1439334,7402497
1439334,56148
1439334,9540352
1439334,2466366
1439334,8762949
1439334,4461926
1439334,449827
866544,45567
866702,45567
866702,645019
2467398,8766445
2467398,8762949
1596195,8766720
1596195,645019
1596195,8766778
1596195,8762949
1027040,14
1027040,645019
1027040,611082
1027040,1980732
1027040,2080441
868001,5978452
868001,2323548
868001,8488287
868001,8766445
868001,3799847
868001,8763433
868001,534
868001,45567
868001,645019
868001,82801
868001,1298337
868001,8762949
868001,1321221
1723946,126168
1723946,9544210
1723946,8510322
1723946,566043
1723946,731
1723946,2160019
1723946,5565093
1723946,1462053
1723946,534
1723946,8947537
1723946,1605967
2472108,2472115
2472108,8762949
2472108,645019
2472135,8762949
9544807,2145589
9544807,8767797
498120,449827
498120,8762949
869810,645019
869810,8769221
869810,8762949
498547,1809444
498547,264251
498547,614002
498547,3173693
498547,8899898
498547,2474207
498547,127432
498547,5982478
498547,9546973
498547,1347352
498547,4020
498547,100274
498547,9547008
498547,5533
498547,9547061
498547,613511
498547,6908757
498547,638267
498547,9547104
498547,9547120
498547,9547122
498547,8818303
498547,5962431
498547,4712626
498547,9083190
498547,1288424
498547,9547179
498547,2562
498547,8774130
498547,8488287
498547,645019
498547,45567
498547,5978452
498547,2323548
498547,116563
498547,1462053
498547,7237329
498547,783092
498547,187766
870240,45567
870240,645019
870273,731
870273,534
870273,8766445
870273,38236
870273,1298337
870273,8762949
870273,1321221
870273,82801
870273,8769221
2479113,1190129
2479113,534
2479113,546935
2479113,45567
2479113,82801
2479113,8762949
2479113,7237329
2479113,783092
2479113,116563
557888,8829445
557888,2691217
557888,1864631
557888,786876
557888,9549871
557888,1462053
557888,676465
557888,4001556
557888,85239
557888,2344197
557888,3799847
557888,5906579
557888,200952
557888,9486538
557888,251563
557888,9549921
557888,8762949
557888,38236
557888,1024542
557888,7373577
557888,1288424
557888,8766445
557888,8769426
557888,6687305
557888,8780948
499820,933392
499820,45567
499820,645019
499820,3377437
499820,8769221
499820,9099459
499820,9243265
499820,475748
499820,783092
872409,45567
510835,8766445
510835,8488287
510835,645019
510835,8769221
510835,1462053
510835,449827
510835,8762949
510835,38236
873415,45567
873415,645019
2486428,449827
874815,8762949
874815,8826937
874815,8826935
874815,8773452
874815,8879460
874815,8831572
874815,424118
874815,2508440
874815,181477
874815,3583765
874815,3205139
874815,450838
874815,617083
874815,3279436
874815,4374836
874815,645019
874815,45567
874815,5978452
874815,2323548
874815,8769221
874815,3377437
874815,731
874815,534
874815,1581192
866364,439974
866364,3623
866364,45567
866364,645019
866364,449827
2493262,9120373
2493262,645019
503004,645019
503004,8549088
503004,194869
503004,116563
503004,187766
503004,1462053
503004,449827
1881353,9347503
1881353,4934610
1881353,8781646
1881353,82801
1881353,645019
1881353,8762949
2496944,8762949
2496959,449827
2496959,45567
2931860,645019
148556,645019
148556,45567
2739754,45567
653218,644333
653218,18501
2516360,645019
2516360,1462053
2516360,8769221
2516360,3377437
2516360,449827
2516360,4044877
2516360,9560330
2516360,712869
2516360,2516376
148792,8766445
148792,645019
148792,70516
148792,45567
148792,1436
1864235,82801
1864235,645019
1864235,1462053
294985,9560792
294985,645019
294985,299822
294985,8762949
294985,564
294985,376653
294985,2517153
20423,549496
20423,1026769
20423,14752
20423,14
20423,299822
20423,645019
20423,376653
20423,20557
2517445,9561007
2518579,1842638
2518579,93011
149126,9561979
149126,4523133
149440,645019
2918726,645019
538445,3309325
538445,8762949
538445,8778929
538445,8788928
538445,8877691
538445,14
2521400,45567
2521400,645019
2521400,8762949
829263,1298337
829263,1321221
829263,8762949
829263,645019
829263,45567
231150,891783
476214,3623
476214,783092
476214,1462053
2524503,8766445
2524503,1462053
1216946,8769612
1216946,795007
1216946,243602
1216946,645019
1216946,9570845
1216946,1462053
1216946,187766
1216946,783092
1216946,7237329
2536484,116563
2536484,1462053
834430,1124841
834430,645019
151985,3884718
151985,299822
151985,376653
151985,549496
151985,1366924
151985,9576306
151985,45567
151985,645019
151985,7237329
151985,187766
151985,1462053
151985,783092
151985,9576325
151985,9576334
151985,920970
151985,937224
151985,1905898
151985,1619619
151985,9576356
151985,9576361
151985,738367
151985,116563
2560798,8762949
88978,376039
88978,524471
88978,654577
88978,635689
88978,116079
88978,199497
88978,21248
88978,86398
88978,252862
88978,239814
88978,115692
88978,236569
88978,440935
88978,101398
88978,935888
88978,8865071
88978,174980
88978,57152
88978,69465
88978,5533
88978,234288
88978,241585
88978,604637
88978,7909
88978,404602
88978,289989
88978,1170888
88978,2561652
59063,1786298
59063,549496
59063,1949587
59063,524589
59063,2764703
59063,2561801
59063,534
59063,2138180
59063,34819
59063,3504210
59063,20557
59063,1462053
59063,54312
59063,2465258
59063,651178
59063,731
59063,194869
837300,4271435
837300,2837981
837300,2089374
837300,40515
837300,9009361
837300,645019
837300,783092
837300,449827
837300,6451439
837300,1328284
837300,8871217
837300,1880897
837300,8768791
837300,1237251
837300,8762949
2565475,9581142
2565475,8767976
2565475,449827
2565475,8766682
2565475,8762949
127315,61363
127315,3179500
127315,3885307
127315,174980
127315,2562
127315,4934610
127315,917205
127315,8988196
127315,8762949
127315,187766
127315,1462053
127315,1632063
1425999,3587288
1425999,1424728
1425999,108457
2598337,45567
2598337,8762949
2598337,645019
684657,1482722
684657,1057289
684657,43461
684657,144859
684657,562292
684657,43948
684657,1711695
684657,2113989
684657,934008
684657,994417
684657,107824
684657,25826
684657,2607425
684657,645019
684657,2612118
684657,2529645
684657,5434446
684657,218726
684657,9589721
684657,659430
684657,556612
684657,978996
916742,407538
916742,299822
916742,229144
916742,32370
916742,645019
694708,4271435
694708,8821761
694708,3121142
694708,9108265
694708,9593186
694708,38236
694708,9593195
694708,63050
694708,1225033
694708,2490222
694708,449827
694708,8762949
694708,645019
694708,8779534
694708,600295
482162,8862820
482162,45779
482162,1765542
482162,82801
482162,45567
482162,9593332
482162,1101539
482162,2611593
482162,116563
482162,379091
482162,953416
482162,2717820
482162,2484741
482162,839255
482162,2611645
482162,3309325
482162,8766445
482162,1782825
482162,126206
482162,645019
482162,3377437
482162,8769221
482162,3309085
482162,1064079
482162,9593419
482162,733463
482162,8860210
482162,187766
482162,7237329
482162,384708
482162,1179359
482162,8762949
482162,9593451
482162,9593480
482162,17777
482162,2611621
482162,9593533
482162,449827
482162,534
482162,1462053
482162,783092
575612,14
844007,1781580
844007,8762949
844007,174980
844007,1462053
844007,82801
844007,449827
844007,9012479
844007,4271435
844007,45567
844007,645019
844007,1606618
844007,1429624
844007,25370
844007,1230601
844007,1516838
844007,155654
844007,983994
2188305,1952657
2188305,9595521
2188305,407671
2188305,285628
2188305,4151200
2188305,1161072
2188305,645019
2188305,8969310
2188305,9442561
2188305,8488287
2188305,2323548
573923,174980
573923,441886
573923,8888766
573923,9531037
573923,14
573923,3141561
573923,643978
573923,564432
573923,2614310
573923,2339063
573923,2614328
573923,9595571
845063,1386322
845063,45567
845063,645019
845063,8762949
845063,9595746
845063,9595754
845063,9595773
846913,21502
846913,1481087
846913,45567
846913,645019
2597043,1041681
2597043,4512790
2597043,549496
2597043,64091
2597043,38017
2597043,287710
2597043,662703
2597043,637152
2634483,645019
1634979,1458056
1634979,8766445
1634979,1462053
1634979,8769221
1634979,7031179
1634979,892645
1634979,1632063
1634979,731042
1634979,523735
487564,8762949
487564,38236
487564,731
487564,534
487564,45567
487564,645019
487564,187766
487564,1462053
487564,116563
2641595,449827
2641595,82801
2641595,1321221
2641595,45567
563477,8825585
563477,1029570
563477,2641644
563477,9474845
563477,9610434
563477,9610486
563477,9610487
563477,9610499
563477,9610500
563477,218694
563477,3444824
563477,8795158
563477,4048202
563477,9062522
563477,2792330
563477,4442434
563477,9062523
563477,3377437
563477,8769221
563477,3623
563477,197521
563477,3392981
563477,645019
563477,45567
563477,2641664
563477,9610596
563477,2641666
563477,8762949
563477,3458427
563477,8838177
563477,449827
2641744,116435
2641744,8766445
1089842,645019
1089842,376653
1089842,1571741
1089842,666081
1089842,219346
1089842,287098
1089842,1312415
1089842,930343
2641964,645019
2641964,534
851946,197521
851946,45567
851946,645019
644951,51818
644951,376653
644951,299822
644951,549496
644951,8762949
2658037,645019
2658037,8763433
2658273,2137500
2658273,449827
2658273,299822
2658273,116563
2658273,534
2658273,14
116182,1462053
116182,697717
116182,2678692
116182,157678
116182,2563300
116182,8762949
116182,259708
116182,116133
116182,645019
116182,449358
116182,549496
116182,9618689
116182,8956769
116182,193998
116182,8788907
1904962,645019
2660853,299822
2660853,1462053
2660853,449827
2660853,8762949
1429090,645019
1429090,116563
1429090,188611
1429090,783092
1429090,1462053
1429090,8762949
1429090,187766
1429090,8826168
1429090,1632063
2666503,8795264
2666503,8488287
2666503,8762949
644935,449358
644935,8766445
644935,644333
644935,8974789
644935,187766
644935,116563
644935,201593
644935,783092
644935,1237471
644935,1161072
644935,1462053
644935,8762949
644935,645019
490735,213465
490735,3799847
490735,1298337
490735,1321221
490735,3377437
490735,8769221
490735,3309325
490735,194869
490735,8549088
490735,5906579
490735,6927614
490735,7237329
490735,783092
490735,187766
490735,116563
490735,1462053
490735,8766445
490735,82801
490735,3309085
490735,8774130
490735,8488287
490735,3623
490735,8762949
490735,449827
490735,3392981
490735,645019
490735,45567
491175,45567
491175,645019
491175,8762949
491175,783092
738319,2674513
738319,125360
738319,9319713
738319,738696
738319,174980
738319,644333
738319,549496
738319,645019
738319,989594
738319,85741
738319,2155430
738319,1344583
738319,3105677
738319,1349694
738319,256693
738319,990019
738319,203153
738319,212720
738319,2674559
738319,8850995
738319,8811431
738319,38236
738319,8767031
738319,4072339
738319,9165660
857276,8762949
1128603,4696
1128603,546771
1128603,12589
1128603,8820124
1128603,1328284
1128603,376632
1128603,1161072
1128603,376653
1128603,14
1128603,193998
1128603,8766400
1128603,8811243
1128603,2376324
1128603,4560242
1128603,635226
1128603,8763433
1128603,449827
1128603,6747712
1128603,8765333
1128603,21433
1128603,53792
1128603,78287
1128603,264195
1128603,5978452
1128603,1956716
1128603,8926622
1128603,2569
1128603,6987
1128603,200952
1128603,38236
1128603,8762949
857603,645019
857603,7237329
857603,1462053
1115542,1753291
1115542,38236
1115542,5906579
1115542,1331652
1115542,8773597
1115542,1221579
1115542,68274
1115542,2686751
1115542,415387
1115542,8762949
1115542,45567
1115542,6927614
1115542,1462053
1115542,187766
1115542,116563
1115542,783092
1115542,7121652
1115542,221917
1115542,16983
1115542,1507882
1115542,2437036
1115542,46715
1115542,9627261
1115542,6687193
1115542,346780
1115542,293947
1115542,2704999
1115542,2686779
1115542,2060640
1115542,1363137
1115542,8766445
1115542,449827
1115542,194869
859062,9627895
859062,213368
859062,8847356
859062,8807064
859062,1787563
859062,8847383
859062,8767031
859062,8762949
859062,8488287
859062,8774130
859062,45567
859062,645019
859062,3392981
859062,449827
859062,5209176
626318,20557
626318,1632063
626318,645019
626318,1278174
626318,289706
626318,2562
626318,8762949
626318,1462053
626318,783092
2693159,9629815
2693159,8915541
2693159,449827
2693159,8762949
2693159,645019
1006456,1289748
1006456,391529
1006456,262563
1006456,645019
1006456,64091
1006456,1462053
860203,8762949
860203,449827
422279,412560
422279,376653
